fecha,tienda_id,ciudad,categoria,producto,unidades,precio_unitario,descuento,cliente_id,edad_cliente,metodo_pago
2025-06-22,5,Bilbao,Electrónica,Altavoz Bluetooth,1,29.52,0.0,2208,57.0,Tarjeta
2025-06-23,5,Bilbao,Deporte,Esterilla yoga,1,17.0,0.0,3597,58.0,Bizum
2025-03-18,5,Bilbao,Hogar,Lámpara LED,4,33.86,0.2,2760,46.0,PayPal
2025-01-27,1,Madrid,Moda,Camiseta básica,5,27.45,0.0,4226,29.0,Tarjeta
2025-06-07,2,Barcelona,Electrónica,Power Bank,3,41.55,0.15,2816,65.0,Bizum
2025-03-26,4,Sevilla,Moda,Sudadera capucha,4,15.54,0.0,3127,73.0,Bizum
2025-03-19,7,Málaga,Moda,Camiseta básica,2,23.92,0.0,3421,21.0,Efectivo
2025-04-18,5,Bilbao,Electrónica,Cargador USB-C,4,40.07,0.0,2431,26.0,Efectivo
2025-04-14,6,Zaragoza,Moda,Calcetines pack 3,3,17.13,0.0,4143,54.0,Efectivo
2025-05-09,5,Bilbao,Hogar,Vela aromática,3,36.24,0.0,1877,23.0,Bizum
2025-02-17,3,Valencia,Electrónica,Cable HDMI,2,51.11,0.0,3266,71.0,Tarjeta
2025-06-24,7,Málaga,Hogar,Organizador cajones,3,30.44,0.0,1867,18.0,Tarjeta
2025-01-18,4,Sevilla,Hogar,Sartén antiadherente,4,20.92,0.0,2091,43.0,Tarjeta
2025-04-19,6,Zaragoza,Moda,Mochila urbana,4,29.26,0.0,2586,42.0,Tarjeta
2025-06-29,4,Sevilla,Moda,Mochila urbana,5,25.61,0.2,4495,,Bizum
2025-04-03,6,Zaragoza,Hogar,Sartén antiadherente,2,34.53,0.0,3605,68.0,Tarjeta
2025-05-14,1,Madrid,Moda,Calcetines pack 3,3,12.55,0.0,1597,30.0,Tarjeta
2025-02-06,5,Bilbao,Moda,Sudadera capucha,3,23.79,0.0,1004,35.0,Tarjeta
2025-06-15,4,Sevilla,Electrónica,Altavoz Bluetooth,2,29.26,0.15,1241,24.0,Bizum
2025-01-02,8,Murcia,Electrónica,Auriculares,5,21.63,0.0,3121,68.0,Tarjeta
2025-06-07,4,Sevilla,Moda,Gorra,3,20.74,0.1,1012,20.0,Tarjeta
2025-05-03,8,Murcia,Deporte,Esterilla yoga,3,18.26,0.0,4258,,Efectivo
2025-03-15,6,Zaragoza,Moda,Sudadera capucha,2,15.21,0.0,2121,36.0,PayPal
2025-02-23,6,Zaragoza,Deporte,Cinturón lastrado,5,29.71,0.0,1078,44.0,PayPal
2025-06-01,6,Zaragoza,Hogar,Juego de toallas,1,12.15,0.15,3384,42.0,Bizum
2025-05-23,2,Barcelona,Deporte,Banda elástica,4,32.18,0.0,4254,22.0,
2025-03-02,8,Murcia,Alimentación,Snack proteico,1,3.16,0.0,2181,30.0,Tarjeta
2025-04-10,1,Madrid,Electrónica,Power Bank,1,50.9,0.0,2168,45.0,PayPal
2025-06-27,5,Bilbao,Moda,Sudadera capucha,2,15.15,0.15,4315,18.0,Bizum
2025-02-09,7,Málaga,Hogar,Vela aromática,3,9.56,0.15,2865,68.0,PayPal
2025-06-03,3,Valencia,Hogar,Lámpara LED,5,31.74,0.0,4361,55.0,Tarjeta
2025-01-06,4,Sevilla,Moda,Camiseta básica,2,9.11,0.0,1903,39.0,Tarjeta
2025-03-25,5,Bilbao,Electrónica,Power Bank,2,57.87,0.0,2426,57.0,
2025-03-25,1,Madrid,Deporte,Botella térmica,4,32.33,0.0,2192,62.0,Efectivo
2025-04-07,7,Málaga,Deporte,Cinturón lastrado,3,44.25,0.0,3664,54.0,Tarjeta
2025-03-01,2,Barcelona,Moda,Mochila urbana,3,34.0,0.0,1354,27.0,PayPal
2025-06-19,8,Murcia,Hogar,Organizador cajones,1,12.42,0.2,1385,71.0,Tarjeta
2025-05-13,2,Barcelona,Hogar,Organizador cajones,5,8.62,0.0,4097,21.0,Efectivo
2025-05-10,3,Valencia,Moda,Sudadera capucha,2,15.93,0.0,1844,59.0,
2025-01-14,4,Sevilla,Alimentación,Snack proteico,2,10.77,0.1,2791,29.0,Tarjeta
2025-06-20,1,Madrid,Hogar,Organizador cajones,3,35.82,0.0,1513,35.0,Tarjeta
2025-02-11,6,Zaragoza,Deporte,Cinturón lastrado,5,32.36,0.0,3553,24.0,PayPal
2025-06-17,7,Málaga,Electrónica,Cable HDMI,4,41.14,0.2,3350,36.0,PayPal
2025-04-17,2,Barcelona,Hogar,Juego de toallas,4,16.46,0.1,3442,74.0,Tarjeta
2025-01-13,1,Madrid,Deporte,Botella térmica,5,30.28,0.0,4081,49.0,Tarjeta
2025-02-28,7,Málaga,Alimentación,Aceite oliva 1L,2,6.27,0.1,1710,18.0,Efectivo
2025-06-12,5,Bilbao,Hogar,Sartén antiadherente,2,37.45,0.0,4066,45.0,Efectivo
2025-04-23,8,Murcia,Electrónica,Auriculares,4,37.11,0.0,2274,61.0,Tarjeta
2025-04-19,2,Barcelona,Hogar,Juego de toallas,5,39.13,0.0,2386,57.0,PayPal
2025-01-02,3,Valencia,Electrónica,Cargador USB-C,5,18.69,0.0,2475,48.0,Tarjeta
2025-06-03,1,Madrid,Moda,Mochila urbana,4,7.72,0.0,1340,28.0,Efectivo
2025-01-30,5,Bilbao,Electrónica,Altavoz Bluetooth,4,45.12,0.15,2637,46.0,Tarjeta
2025-01-24,7,Málaga,Electrónica,Cargador USB-C,1,8.93,0.0,3601,63.0,Efectivo
2025-01-26,8,Murcia,Moda,Calcetines pack 3,5,16.06,0.0,3783,67.0,Tarjeta
2025-05-16,8,Murcia,Alimentación,Chocolate 70%,2,3.53,0.2,4338,31.0,Tarjeta
2025-01-10,8,Murcia,Moda,Calcetines pack 3,4,27.01,0.0,1776,35.0,Efectivo
2025-05-03,2,Barcelona,Alimentación,Snack proteico,4,9.55,0.0,3424,27.0,Tarjeta
2025-04-08,2,Barcelona,Moda,Mochila urbana,2,7.13,0.0,2393,23.0,
2025-04-16,5,Bilbao,Alimentación,Chocolate 70%,4,3.25,0.0,1982,52.0,Bizum
2025-03-26,2,Barcelona,Hogar,Vela aromática,1,31.36,0.0,1617,57.0,Bizum
2025-04-13,2,Barcelona,Deporte,Botella térmica,4,28.99,0.0,1582,56.0,Bizum
2025-03-08,8,Murcia,Deporte,Botella térmica,2,28.24,0.1,3045,56.0,Bizum
2025-03-25,3,Valencia,Hogar,Sartén antiadherente,1,11.07,0.15,3925,69.0,Bizum
2025-02-26,6,Zaragoza,Deporte,Esterilla yoga,5,8.43,0.2,2496,48.0,Tarjeta
2025-04-14,3,Valencia,Deporte,Cinturón lastrado,1,44.05,0.0,3577,27.0,Tarjeta
2025-06-13,6,Zaragoza,Moda,Gorra,1,17.31,0.15,2669,38.0,Efectivo
2025-02-01,4,Sevilla,Hogar,Organizador cajones,5,22.89,0.1,3552,58.0,Bizum
2025-05-04,3,Valencia,Alimentación,Café molido 250g,5,13.58,0.1,3974,30.0,Bizum
2025-04-09,3,Valencia,Moda,Gorra,5,22.49,0.0,3358,50.0,
2025-06-01,2,Barcelona,Electrónica,Altavoz Bluetooth,3,45.77,0.1,1805,59.0,Efectivo
2025-03-01,7,Málaga,Moda,Gorra,4,30.07,0.0,4124,37.0,Tarjeta
2025-01-07,7,Málaga,Electrónica,Power Bank,1,12.7,0.15,2722,50.0,Tarjeta
2025-03-31,7,Málaga,Electrónica,Cable HDMI,4,30.29,0.0,4316,46.0,Tarjeta
2025-04-02,3,Valencia,Deporte,Cinturón lastrado,2,26.92,0.0,4080,50.0,PayPal
2025-05-13,4,Sevilla,Alimentación,Snack proteico,4,11.44,0.0,2672,58.0,Tarjeta
2025-04-29,1,Madrid,Electrónica,Power Bank,2,32.06,0.0,3596,42.0,Tarjeta
2025-06-06,8,Murcia,Deporte,Banda elástica,5,24.47,0.0,2881,35.0,
2025-05-21,8,Murcia,Electrónica,Altavoz Bluetooth,2,38.44,0.0,3353,66.0,Tarjeta
2025-03-24,5,Bilbao,Electrónica,Power Bank,1,32.96,0.0,1242,70.0,PayPal
2025-04-27,8,Murcia,Hogar,Vela aromática,2,32.86,0.0,1186,73.0,Tarjeta
2025-05-18,6,Zaragoza,Alimentación,Snack proteico,1,14.34,0.0,2165,27.0,Efectivo
2025-02-11,7,Málaga,Deporte,Cinturón lastrado,3,25.73,0.1,3027,45.0,Tarjeta
2025-06-24,5,Bilbao,Deporte,Cinturón lastrado,5,33.52,0.0,1568,72.0,Efectivo
2025-01-19,7,Málaga,Alimentación,Snack proteico,3,2.87,0.0,1810,39.0,Tarjeta
2025-03-26,8,Murcia,Electrónica,Power Bank,1,13.86,0.0,4065,32.0,Tarjeta
2025-05-30,7,Málaga,Electrónica,Auriculares,2,54.94,0.0,2836,69.0,Tarjeta
2025-06-29,2,Barcelona,Electrónica,Power Bank,1,33.64,0.0,3198,42.0,Efectivo
2025-06-02,3,Valencia,Hogar,Organizador cajones,2,12.55,0.2,3756,54.0,Bizum
2025-03-14,4,Sevilla,Hogar,Vela aromática,1,8.69,0.2,3005,41.0,Tarjeta
2025-04-01,8,Murcia,Electrónica,Auriculares,5,38.17,0.0,3260,70.0,Tarjeta
2025-05-04,4,Sevilla,Electrónica,Cargador USB-C,3,20.54,0.0,1869,60.0,Tarjeta
2025-03-03,6,Zaragoza,Hogar,Sartén antiadherente,4,30.55,0.2,1010,20.0,Tarjeta
2025-05-01,1,Madrid,Deporte,Guantes running,2,42.36,0.0,2589,32.0,Tarjeta
2025-04-12,8,Murcia,Alimentación,Té variado,3,14.0,0.0,1991,73.0,Efectivo
2025-01-12,5,Bilbao,Moda,Camiseta básica,5,26.55,0.15,1720,44.0,Efectivo
2025-03-30,5,Bilbao,Moda,Camiseta básica,1,30.11,0.0,3223,31.0,Tarjeta
2025-04-13,6,Zaragoza,Electrónica,Altavoz Bluetooth,2,59.5,0.0,2464,21.0,Efectivo
2025-02-21,1,Madrid,Moda,Mochila urbana,4,23.16,0.0,3757,62.0,PayPal
2025-05-31,8,Murcia,Moda,Sudadera capucha,3,17.09,0.1,2030,62.0,Efectivo
2025-06-03,1,Madrid,Alimentación,Chocolate 70%,3,9.89,0.1,1391,68.0,Bizum
2025-01-26,4,Sevilla,Deporte,Esterilla yoga,3,44.59,0.0,2107,,Tarjeta
2025-02-10,4,Sevilla,Moda,Gorra,2,28.1,0.0,1596,69.0,Bizum
2025-02-10,4,Sevilla,Moda,Calcetines pack 3,5,29.92,0.0,3735,21.0,PayPal
2025-06-16,3,Valencia,Hogar,Sartén antiadherente,1,32.17,0.0,1591,68.0,Bizum
2025-05-06,6,Zaragoza,Moda,Gorra,2,33.0,0.1,1385,28.0,Tarjeta
2025-05-23,6,Zaragoza,Hogar,Vela aromática,5,18.26,0.0,2147,69.0,Tarjeta
2025-04-14,8,Murcia,Deporte,Banda elástica,2,21.21,0.1,2656,18.0,Tarjeta
2025-06-01,5,Bilbao,Hogar,Juego de toallas,1,21.19,0.0,1941,63.0,Efectivo
2025-01-30,5,Bilbao,Alimentación,Snack proteico,4,4.05,0.0,1939,21.0,Tarjeta
2025-02-14,3,Valencia,Electrónica,Power Bank,1,47.92,0.2,4426,50.0,Tarjeta
2025-01-13,5,Bilbao,Hogar,Lámpara LED,3,18.98,0.0,2530,42.0,Tarjeta
2025-03-12,6,Zaragoza,Electrónica,Altavoz Bluetooth,1,27.12,0.1,3899,51.0,Tarjeta
2025-06-22,5,Bilbao,Hogar,Organizador cajones,1,34.68,0.1,3066,64.0,Bizum
2025-03-11,2,Barcelona,Hogar,Vela aromática,4,19.66,0.0,1610,70.0,Tarjeta
2025-02-24,5,Bilbao,Deporte,Guantes running,5,28.24,0.0,1061,25.0,Efectivo
2025-01-23,2,Barcelona,Hogar,Lámpara LED,4,25.23,0.0,3869,71.0,Tarjeta
2025-01-08,1,Madrid,Moda,Calcetines pack 3,5,16.89,0.0,4305,67.0,Efectivo
2025-02-09,3,Valencia,Moda,Gorra,4,28.24,0.15,1076,65.0,Tarjeta
2025-01-31,8,Murcia,Electrónica,Cargador USB-C,4,58.8,0.0,2305,30.0,PayPal
2025-01-18,7,Málaga,Electrónica,Power Bank,2,52.92,0.0,4383,46.0,Efectivo
2025-06-07,4,Sevilla,Deporte,Esterilla yoga,1,15.72,0.0,2350,47.0,Bizum
2025-02-28,1,Madrid,Alimentación,Chocolate 70%,3,3.9,0.0,2287,68.0,Tarjeta
2025-02-17,7,Málaga,Hogar,Juego de toallas,4,28.34,0.15,3215,19.0,Tarjeta
2025-05-27,2,Barcelona,Electrónica,Power Bank,3,36.89,0.2,2508,30.0,Bizum
2025-01-27,6,Zaragoza,Deporte,Banda elástica,2,32.71,0.0,2788,68.0,Bizum
2025-01-18,7,Málaga,Deporte,Esterilla yoga,2,17.14,0.1,1328,57.0,Bizum
2025-05-02,7,Málaga,Electrónica,Cargador USB-C,1,31.53,0.0,2926,21.0,Tarjeta
2025-05-20,6,Zaragoza,Moda,Gorra,3,15.91,0.0,4222,48.0,Tarjeta
2025-04-21,8,Murcia,Deporte,Botella térmica,3,37.02,0.0,1815,26.0,Efectivo
2025-04-12,8,Murcia,Alimentación,Café molido 250g,3,3.82,0.0,1605,58.0,Bizum
2025-03-25,5,Bilbao,Hogar,Lámpara LED,5,13.0,0.0,1513,43.0,Bizum
2025-05-11,7,Málaga,Deporte,Esterilla yoga,2,16.8,0.0,2737,43.0,Bizum
2025-05-19,6,Zaragoza,Electrónica,Power Bank,3,30.92,0.0,1100,60.0,PayPal
2025-01-01,2,Barcelona,Alimentación,Aceite oliva 1L,3,6.23,0.1,1758,67.0,Tarjeta
2025-05-31,2,Barcelona,Alimentación,Café molido 250g,1,10.27,0.0,3173,39.0,Tarjeta
2025-06-12,3,Valencia,Electrónica,Auriculares,4,47.17,0.15,1446,65.0,Bizum
2025-02-04,8,Murcia,Electrónica,Auriculares,4,16.95,0.0,3244,24.0,Tarjeta
2025-04-12,1,Madrid,Hogar,Juego de toallas,3,11.95,0.0,3189,45.0,Tarjeta
2025-03-08,1,Madrid,Hogar,Vela aromática,3,16.76,0.0,1274,49.0,Bizum
2025-03-24,4,Sevilla,Hogar,Juego de toallas,5,35.01,0.0,4021,74.0,Bizum
2025-04-11,3,Valencia,Moda,Mochila urbana,1,13.69,0.1,3321,20.0,Tarjeta
2025-06-14,3,Valencia,Electrónica,Auriculares,3,11.86,0.0,2371,50.0,Efectivo
2025-01-27,4,Sevilla,Deporte,Esterilla yoga,2,28.92,0.0,1179,57.0,Bizum
2025-05-29,8,Murcia,Electrónica,Cable HDMI,4,27.82,0.0,1720,68.0,Tarjeta
2025-01-23,6,Zaragoza,Deporte,Botella térmica,3,13.32,0.0,2801,37.0,Tarjeta
2025-05-30,5,Bilbao,Moda,Gorra,5,22.81,0.0,3327,37.0,Tarjeta
2025-02-16,2,Barcelona,Deporte,Banda elástica,5,13.37,0.15,2452,41.0,Tarjeta
2025-03-31,7,Málaga,Alimentación,Té variado,1,7.8,0.0,3847,52.0,Tarjeta
2025-01-18,7,Málaga,Moda,Mochila urbana,2,10.18,0.0,1416,54.0,Efectivo
2025-06-15,7,Málaga,Alimentación,Aceite oliva 1L,4,11.09,0.0,1108,25.0,Tarjeta
2025-05-21,1,Madrid,Electrónica,Altavoz Bluetooth,4,38.73,0.0,2804,48.0,Tarjeta
2025-06-04,7,Málaga,Deporte,Guantes running,2,32.53,0.0,3331,20.0,Efectivo
2025-06-28,5,Bilbao,Moda,Camiseta básica,2,31.2,0.0,2243,54.0,Tarjeta
2025-04-08,8,Murcia,Electrónica,Auriculares,1,34.16,0.0,3676,35.0,Bizum
2025-03-13,6,Zaragoza,Deporte,Botella térmica,4,18.75,0.2,1823,47.0,Efectivo
2025-05-06,8,Murcia,Electrónica,Altavoz Bluetooth,3,18.13,0.0,2165,30.0,Tarjeta
2025-03-18,5,Bilbao,Deporte,Cinturón lastrado,2,35.29,0.0,3486,67.0,Tarjeta
2025-03-22,2,Barcelona,Electrónica,Power Bank,5,54.23,0.0,2640,19.0,Efectivo
2025-02-03,4,Sevilla,Electrónica,Cable HDMI,1,11.98,0.15,2798,55.0,Tarjeta
2025-05-22,6,Zaragoza,Deporte,Cinturón lastrado,4,23.44,0.0,3737,57.0,Tarjeta
2025-02-12,7,Málaga,Moda,Calcetines pack 3,3,30.81,0.1,1990,72.0,Tarjeta
2025-03-11,6,Zaragoza,Alimentación,Aceite oliva 1L,4,2.6,0.0,4358,48.0,Tarjeta
2025-04-28,4,Sevilla,Deporte,Botella térmica,2,43.53,0.0,2379,64.0,PayPal
2025-03-13,7,Málaga,Alimentación,Chocolate 70%,2,6.83,0.0,2426,47.0,PayPal
2025-06-09,5,Bilbao,Electrónica,Power Bank,4,20.36,0.0,3726,67.0,Efectivo
2025-05-22,2,Barcelona,Moda,Mochila urbana,2,14.82,0.0,2496,19.0,Tarjeta
2025-01-21,6,Zaragoza,Deporte,Esterilla yoga,3,20.02,0.0,1346,44.0,Efectivo
2025-01-01,4,Sevilla,Electrónica,Auriculares,3,8.14,0.15,2580,39.0,Tarjeta
2025-02-18,7,Málaga,Moda,Sudadera capucha,4,10.18,0.0,3838,46.0,Bizum
2025-01-30,8,Murcia,Deporte,Guantes running,5,17.79,0.2,1461,28.0,PayPal
2025-03-21,5,Bilbao,Deporte,Guantes running,3,8.06,0.1,4102,26.0,Tarjeta
2025-05-06,5,Bilbao,Deporte,Banda elástica,3,13.33,0.0,1616,39.0,Bizum
2025-02-28,5,Bilbao,Hogar,Juego de toallas,2,24.22,0.0,2709,50.0,Tarjeta
2025-04-14,1,Madrid,Alimentación,Café molido 250g,1,9.11,0.0,2459,40.0,Tarjeta
2025-05-01,7,Málaga,Hogar,Lámpara LED,3,13.0,0.0,2067,67.0,Tarjeta
2025-04-16,7,Málaga,Alimentación,Chocolate 70%,2,9.11,0.0,1623,19.0,Bizum
2025-05-07,2,Barcelona,Alimentación,Té variado,2,4.48,0.0,1383,42.0,Tarjeta
2025-05-05,2,Barcelona,Moda,Camiseta básica,3,28.53,0.1,1661,54.0,Tarjeta
2025-03-16,5,Bilbao,Hogar,Vela aromática,3,30.16,0.0,3290,34.0,Bizum
2025-03-09,2,Barcelona,Alimentación,Aceite oliva 1L,1,4.27,0.15,3889,58.0,Tarjeta
2025-04-12,6,Zaragoza,Deporte,Banda elástica,1,38.31,0.0,4455,66.0,Tarjeta
2025-02-20,4,Sevilla,Electrónica,Cargador USB-C,2,52.55,0.0,2437,32.0,Tarjeta
2025-04-16,6,Zaragoza,Moda,Gorra,4,16.44,0.2,4204,23.0,Bizum
2025-02-13,2,Barcelona,Electrónica,Cable HDMI,1,19.52,0.0,4214,41.0,Bizum
2025-02-18,5,Bilbao,Alimentación,Aceite oliva 1L,4,12.68,0.2,1755,66.0,Bizum
2025-04-07,4,Sevilla,Alimentación,Snack proteico,4,3.52,0.0,2391,45.0,PayPal
2025-04-30,2,Barcelona,Electrónica,Altavoz Bluetooth,5,15.7,0.0,3795,54.0,Bizum
2025-02-25,4,Sevilla,Moda,Gorra,1,34.66,0.0,4147,20.0,Efectivo
2025-03-20,6,Zaragoza,Electrónica,Power Bank,1,54.34,0.0,1418,18.0,Tarjeta
2025-05-05,2,Barcelona,Hogar,Lámpara LED,1,35.65,0.0,1325,29.0,Tarjeta
2025-04-18,5,Bilbao,Alimentación,Té variado,5,13.48,0.0,2507,35.0,Tarjeta
2025-02-26,7,Málaga,Deporte,Esterilla yoga,5,42.01,0.0,1183,43.0,PayPal
2025-06-16,8,Murcia,Deporte,Guantes running,2,23.11,0.0,4179,51.0,Tarjeta
2025-01-30,1,Madrid,Electrónica,Cargador USB-C,1,19.47,0.0,2446,44.0,Tarjeta
2025-01-31,1,Madrid,Alimentación,Té variado,2,2.79,0.0,2760,36.0,Tarjeta
2025-03-15,1,Madrid,Deporte,Esterilla yoga,5,20.45,0.0,1727,31.0,PayPal
2025-04-11,2,Barcelona,Moda,Mochila urbana,2,11.8,0.0,4110,59.0,Tarjeta
2025-03-09,8,Murcia,Alimentación,Snack proteico,4,14.65,0.15,4328,,Tarjeta
2025-03-04,7,Málaga,Alimentación,Café molido 250g,5,12.48,0.0,4196,19.0,Efectivo
2025-04-14,7,Málaga,Electrónica,Altavoz Bluetooth,5,56.23,0.0,2334,69.0,Bizum
2025-06-04,8,Murcia,Electrónica,Cargador USB-C,3,18.94,0.1,1031,56.0,Tarjeta
2025-05-29,4,Sevilla,Moda,Calcetines pack 3,5,20.76,0.1,1103,32.0,Bizum
2025-02-04,6,Zaragoza,Electrónica,Auriculares,3,43.9,0.0,1368,56.0,Bizum
2025-01-04,2,Barcelona,Moda,Mochila urbana,2,33.27,0.0,1956,68.0,Bizum
2025-04-14,8,Murcia,Hogar,Organizador cajones,3,15.33,0.0,3906,70.0,Efectivo
2025-01-12,8,Murcia,Moda,Calcetines pack 3,2,30.85,0.15,1289,28.0,Bizum
2025-02-17,8,Murcia,Hogar,Vela aromática,4,21.34,0.0,1928,28.0,Tarjeta
2025-02-05,7,Málaga,Alimentación,Café molido 250g,3,11.31,0.1,1925,44.0,Tarjeta
2025-04-17,8,Murcia,Moda,Mochila urbana,5,33.13,0.0,3259,31.0,Bizum
2025-06-14,8,Murcia,Hogar,Vela aromática,1,13.43,0.0,3198,61.0,Bizum
2025-04-14,5,Bilbao,Deporte,Banda elástica,3,9.43,0.0,3699,50.0,Efectivo
2025-06-12,6,Zaragoza,Moda,Mochila urbana,1,21.78,0.0,4163,42.0,Bizum
2025-05-19,7,Málaga,Hogar,Sartén antiadherente,5,7.9,0.0,1998,26.0,Tarjeta
2025-02-14,4,Sevilla,Deporte,Banda elástica,4,21.2,0.0,3227,52.0,Tarjeta
2025-04-10,1,Madrid,Alimentación,Café molido 250g,4,5.06,0.1,3842,42.0,Efectivo
2025-03-26,3,Valencia,Moda,Calcetines pack 3,1,27.49,0.0,2073,29.0,Efectivo
2025-01-12,8,Murcia,Hogar,Vela aromática,3,6.93,0.0,1544,27.0,Tarjeta
2025-03-26,3,Valencia,Electrónica,Cargador USB-C,5,53.96,0.0,3136,35.0,Bizum
2025-03-08,5,Bilbao,Alimentación,Snack proteico,1,2.66,0.0,3097,74.0,Efectivo
2025-02-11,3,Valencia,Moda,Mochila urbana,4,7.55,0.15,3415,42.0,Tarjeta
2025-04-28,2,Barcelona,Alimentación,Aceite oliva 1L,4,12.37,0.0,3362,28.0,Efectivo
2025-01-25,7,Málaga,Hogar,Sartén antiadherente,3,27.85,0.0,2938,56.0,Bizum
2025-04-24,7,Málaga,Electrónica,Power Bank,1,15.03,0.0,3539,70.0,Tarjeta
2025-04-23,3,Valencia,Alimentación,Té variado,3,13.87,0.0,2947,35.0,Bizum
2025-01-28,8,Murcia,Alimentación,Snack proteico,2,6.87,0.0,4051,18.0,Tarjeta
2025-06-20,5,Bilbao,Electrónica,Cargador USB-C,1,15.29,0.0,3875,41.0,Efectivo
2025-06-03,4,Sevilla,Deporte,Botella térmica,5,16.87,0.0,4073,19.0,Tarjeta
2025-06-11,8,Murcia,Deporte,Cinturón lastrado,3,17.09,0.0,1461,47.0,Tarjeta
2025-02-17,8,Murcia,Electrónica,Cargador USB-C,4,25.93,0.0,4315,,Tarjeta
2025-02-03,8,Murcia,Moda,Mochila urbana,1,14.79,0.0,3330,38.0,Tarjeta
2025-06-10,8,Murcia,Moda,Sudadera capucha,5,11.56,0.2,2920,66.0,Efectivo
2025-06-17,6,Zaragoza,Hogar,Vela aromática,1,12.9,0.0,1033,21.0,Tarjeta
2025-02-01,8,Murcia,Moda,Calcetines pack 3,5,21.06,0.0,3553,23.0,PayPal
2025-04-30,5,Bilbao,Hogar,Lámpara LED,5,7.98,0.0,1640,19.0,Bizum
2025-03-22,4,Sevilla,Moda,Calcetines pack 3,4,26.69,0.2,1612,58.0,Tarjeta
2025-06-14,5,Bilbao,Moda,Camiseta básica,2,31.64,0.15,3681,37.0,Bizum
2025-01-23,4,Sevilla,Hogar,Juego de toallas,2,12.41,0.0,3528,57.0,Efectivo
2025-03-20,2,Barcelona,Alimentación,Snack proteico,5,10.9,0.0,1493,19.0,
2025-06-04,6,Zaragoza,Deporte,Guantes running,5,23.31,0.0,3168,65.0,Tarjeta
2025-01-05,7,Málaga,Deporte,Cinturón lastrado,1,15.09,0.0,3809,18.0,Tarjeta
2025-05-26,1,Madrid,Electrónica,Cargador USB-C,5,36.43,0.0,3296,48.0,Bizum
2025-01-06,4,Sevilla,Moda,Mochila urbana,1,22.13,0.0,2041,32.0,Efectivo
2025-02-10,5,Bilbao,Moda,Mochila urbana,2,33.89,0.0,3513,50.0,Efectivo
2025-01-28,7,Málaga,Electrónica,Cargador USB-C,1,39.28,0.0,3035,33.0,Tarjeta
2025-04-03,1,Madrid,Electrónica,Cable HDMI,4,48.96,0.2,1723,19.0,PayPal
2025-05-01,6,Zaragoza,Deporte,Banda elástica,2,10.58,0.0,2888,33.0,Bizum
2025-04-05,4,Sevilla,Deporte,Banda elástica,2,32.29,0.0,3180,51.0,Efectivo
2025-02-12,1,Madrid,Hogar,Juego de toallas,4,11.29,0.0,1235,26.0,Tarjeta
2025-01-02,4,Sevilla,Moda,Calcetines pack 3,4,20.43,0.0,1467,22.0,Efectivo
2025-01-01,8,Murcia,Hogar,Organizador cajones,5,7.7,0.0,2033,52.0,Tarjeta
2025-02-26,8,Murcia,Deporte,Esterilla yoga,5,33.75,0.0,3461,73.0,Tarjeta
2025-05-17,8,Murcia,Electrónica,Cable HDMI,3,27.92,0.2,3649,59.0,
2025-06-27,8,Murcia,Deporte,Guantes running,2,40.08,0.1,4146,18.0,PayPal
2025-04-08,3,Valencia,Electrónica,Altavoz Bluetooth,3,45.49,0.0,2604,36.0,Tarjeta
2025-04-29,4,Sevilla,Moda,Sudadera capucha,5,24.82,0.0,2857,53.0,Tarjeta
2025-04-18,6,Zaragoza,Deporte,Banda elástica,4,13.48,0.15,3363,31.0,Bizum
2025-02-24,3,Valencia,Electrónica,Altavoz Bluetooth,2,36.01,0.15,2177,70.0,Tarjeta
2025-01-22,2,Barcelona,Alimentación,Aceite oliva 1L,1,10.03,0.0,1675,63.0,Tarjeta
2025-06-30,5,Bilbao,Deporte,Esterilla yoga,3,27.4,0.15,2117,72.0,Tarjeta
2025-02-21,2,Barcelona,Alimentación,Snack proteico,4,6.23,0.0,2911,46.0,Tarjeta
2025-01-21,2,Barcelona,Alimentación,Aceite oliva 1L,2,2.18,0.0,2321,42.0,Tarjeta
2025-04-15,1,Madrid,Moda,Camiseta básica,5,19.49,0.0,1870,73.0,Tarjeta
2025-04-21,1,Madrid,Moda,Gorra,4,14.88,0.15,2373,64.0,Tarjeta
2025-01-04,7,Málaga,Alimentación,Café molido 250g,4,14.84,0.0,1086,43.0,Tarjeta
2025-03-25,3,Valencia,Deporte,Banda elástica,3,18.96,0.15,1122,67.0,Bizum
2025-01-20,8,Murcia,Hogar,Vela aromática,5,37.36,0.15,3527,70.0,Tarjeta
2025-03-06,4,Sevilla,Electrónica,Cargador USB-C,4,26.39,0.0,3423,59.0,Tarjeta
2025-03-12,7,Málaga,Moda,Sudadera capucha,3,30.16,0.0,2148,39.0,Tarjeta
2025-06-23,4,Sevilla,Hogar,Organizador cajones,1,19.82,0.0,2012,69.0,Tarjeta
2025-05-04,6,Zaragoza,Alimentación,Café molido 250g,3,7.15,0.2,3516,35.0,Tarjeta
2025-05-29,1,Madrid,Deporte,Botella térmica,3,38.15,0.0,3427,49.0,Tarjeta
2025-05-17,5,Bilbao,Deporte,Esterilla yoga,3,38.14,0.0,2701,45.0,Tarjeta
2025-06-30,3,Valencia,Hogar,Vela aromática,3,26.27,0.2,1386,24.0,PayPal
2025-03-06,3,Valencia,Deporte,Botella térmica,4,10.24,0.0,3864,42.0,Bizum
